task,block,period,cohort,cohort_month,family,model_family,comparison,candidate_model,model_id,specification,reference_model,representation,probability_type,support_stratum,minimum_support_threshold,median_support,cold_start_share,n_orders,n_obs,n_events,order_id_sha256,delta_log_loss,delta_brier,delta_brier_score,candidate_log_loss,reference_log_loss,candidate_brier,reference_brier,task_evidence,model_family_evidence,candidate_specification,reference_specification,representation_evidence,later_month_count,primary_evidence_available,median_delta_log_loss,median_delta_brier,both_improved_month_count,high_support_guard_available,high_support_median_delta_log_loss,high_support_median_delta_brier,high_support_material_reversal,high_support_no_material_reversal,calibration_guard_available,median_delta_wace,median_delta_absolute_calibration_slope_error,calibration_not_systematically_worse,calibration_systematically_worse,score_guard_available,score_only_median_delta_log_loss,full_beats_metadata_log_loss,full_no_metadata_brier_worsening,score_contributes,benefit_not_metadata_only,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason
breach,geographic,later,2018-05,2018-05,random_forest,random_forest,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,10-19,,14,0,77,77,0,6c1ef04111437e3780c278587ec5343baf3d33ba6ce232069ec38751773ff63d,0.0197699099617,0.00185348957134,0.00185348957134,0.0575933011712,0.0378233912095,0.00323123775393,0.00137774818258,breach,random_forest,DPG,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,geographic,later,2018-05,2018-05,random_forest,random_forest,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,20+,20,1716,0,6459,6459,413,c66395e8546a1533c997624435cb65a6123b1d7a51d10c6d6f05164beba75a1e,-0.0161090977242,-0.00158834515149,-0.00158834515149,0.229933795833,0.246042893557,0.0589868941271,0.0605752392786,breach,random_forest,DPG,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,geographic,later,2018-05,2018-05,random_forest,random_forest,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,5-9,,6,0,101,101,11,d08d93d06a948c372f0ecff623eafcc4a27d592bf06fc41de3d6f73974430cce,-0.0375508728286,-0.00350378519188,-0.00350378519188,0.35496678957,0.392517662399,0.09870679021,0.102210575402,breach,random_forest,DPG,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,geographic,later,2018-05,2018-05,random_forest,random_forest,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,cold_start,,0,1,14,14,1,8ec9f167f22d9cd03445e53f728f372fa775831522fcefe234c353babe38953e,-0.0141968476963,-0.00128535311599,-0.00128535311599,0.256604471017,0.270801318714,0.0662483898607,0.0675337429766,breach,random_forest,DPG,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-05,2018-05,random_forest,random_forest,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,0-4,,2,0,699,699,37,9d63a551b4e4e90fd29cc5b1bcacce3c31af8d5f2711ec57f9b1d3eb661b7e91,-0.00196613973196,-3.85053755857e-05,-3.85053755857e-05,0.208225299171,0.210191438903,0.0503444016903,0.0503829070658,breach,random_forest,DPS,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,seller,later,2018-05,2018-05,random_forest,random_forest,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,10-19,,14,0,941,941,56,f642814de7df09bab8ecf7195831ea8d680de6ba5b8d3f4889cc36a16b309a25,0.0104912727343,0.00112675439932,0.00112675439932,0.24208346994,0.231592197205,0.0575984489169,0.0564716945176,breach,random_forest,DPS,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,seller,later,2018-05,2018-05,random_forest,random_forest,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,20+,20,91,0,3957,3957,272,82a4392e60fea7f878bd6da1be734046cdcbd387f8bb5b37f7ede7f61f9bc172,0.00233000356879,0.00117285860732,0.00117285860732,0.264017249764,0.261687246195,0.0661909844358,0.0650181258284,breach,random_forest,DPS,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,seller,later,2018-05,2018-05,random_forest,random_forest,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,5-9,,7,0,704,704,44,fe912f40226dce6b3354efcdb2b6a3321ec087cf98fd914b4c1b1db6d1c5f7a2,-0.0125805865638,-0.00222298184747,-0.00222298184747,0.22879053299,0.241371119554,0.0570191452137,0.0592421270612,breach,random_forest,DPS,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,seller,later,2018-05,2018-05,random_forest,random_forest,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,cold_start,,0,1,448,448,34,55829be53aee94c61b151abffcb60d3c0962058281f429cf6a99b5c138e4daa3,-0.0111486819991,-0.000444154541395,-0.000444154541395,0.273665036268,0.284813718267,0.0711847934323,0.0716289479737,breach,random_forest,DPS,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,combined,later,2018-05,2018-05,xgboost,xgboost,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,0-4,,2,0,769,769,54,d1ab28cc6a2ba98ac4920a2b1ad37578fba2839aa908e75ea15a723121706024,-0.00206319717502,-0.000322608890147,-0.000322608890147,0.251665169425,0.2537283666,0.0649013714406,0.0652239803308,breach,xgboost,DPB,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,combined,later,2018-05,2018-05,xgboost,xgboost,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,10-19,,14,0,947,947,54,d16c3e0a6fa5bf052c7399c89c79680598cc9eae6f54521838a4925cf25c73aa,-0.00292807930334,-0.000450027969362,-0.000450027969362,0.218279491638,0.221207570941,0.0536429204774,0.0540929484468,breach,xgboost,DPB,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,combined,later,2018-05,2018-05,xgboost,xgboost,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,20+,20,83,0,3812,3812,247,0248d2904a01f66fb513c2a5540972cb62f5f4c07c40914af0c8f5f2bbdd0a71,-0.00244603021177,-0.000381318913139,-0.000381318913139,0.237927486144,0.240373516355,0.0602685689604,0.0606498878735,breach,xgboost,DPB,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,combined,later,2018-05,2018-05,xgboost,xgboost,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,5-9,,7,0,761,761,53,17bea38e63cccabf28897fcf70093ef5faa1f700b196d2e2717dc702a5299144,-0.00438864958,-0.0006806730591,-0.0006806730591,0.247867246659,0.252255896239,0.0640500583984,0.0647307314575,breach,xgboost,DPB,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,combined,later,2018-05,2018-05,xgboost,xgboost,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,cold_start,,0,1,460,460,35,9f1a8d709aa11b20e3af7c98ec1e3f28f57c350e838124e980639243e2dad235,-0.00390135776656,-0.000599971587545,-0.000599971587545,0.264597235715,0.268498593481,0.0696141704148,0.0702141420023,breach,xgboost,DPB,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,geographic,later,2018-05,2018-05,xgboost,xgboost,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,0-4,,2,0,98,98,18,9fe5047a8e7373a450d2dd7d092d8386d7ebb8478ce2b23eaa076ad33e232672,-0.00527791215262,-0.000780448437144,-0.000780448437144,0.532439732073,0.537717644226,0.160731538609,0.161511987046,breach,xgboost,DPG,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,geographic,later,2018-05,2018-05,xgboost,xgboost,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,10-19,,14,0,77,77,0,6c1ef04111437e3780c278587ec5343baf3d33ba6ce232069ec38751773ff63d,0.00280839846298,0.000406171188021,0.000406171188021,0.08046633661,0.077657938147,0.00599395581976,0.00558778463173,breach,xgboost,DPG,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,geographic,later,2018-05,2018-05,xgboost,xgboost,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,20+,20,1716,0,6459,6459,413,c66395e8546a1533c997624435cb65a6123b1d7a51d10c6d6f05164beba75a1e,-0.00237163382674,-0.000358221715225,-0.000358221715225,0.235860478702,0.238232112528,0.0595666022264,0.0599248239417,breach,xgboost,DPG,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,geographic,later,2018-05,2018-05,xgboost,xgboost,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,5-9,,6,0,101,101,11,d08d93d06a948c372f0ecff623eafcc4a27d592bf06fc41de3d6f73974430cce,-0.00287678993303,-0.000434927879768,-0.000434927879768,0.347436962859,0.350313752792,0.0975909376416,0.0980258655213,breach,xgboost,DPG,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,geographic,later,2018-05,2018-05,xgboost,xgboost,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,cold_start,,0,1,14,14,1,8ec9f167f22d9cd03445e53f728f372fa775831522fcefe234c353babe38953e,0.00125958125377,0.000172185191886,0.000172185191886,0.257096992559,0.255837411306,0.0662966983013,0.0661245131094,breach,xgboost,DPG,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,seller,later,2018-05,2018-05,xgboost,xgboost,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,0-4,,2,0,699,699,37,9d63a551b4e4e90fd29cc5b1bcacce3c31af8d5f2711ec57f9b1d3eb661b7e91,0.000296310032745,3.93234958156e-05,3.93234958156e-05,0.210709186516,0.210412876483,0.0505851522878,0.050545828792,breach,xgboost,DPS,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-05,2018-05,xgboost,xgboost,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,10-19,,14,0,941,941,56,f642814de7df09bab8ecf7195831ea8d680de6ba5b8d3f4889cc36a16b309a25,3.90996417444e-05,5.72388060788e-06,5.72388060788e-06,0.227481796242,0.227442696601,0.0562117347321,0.0562060108515,breach,xgboost,DPS,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-05,2018-05,xgboost,xgboost,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,20+,20,91,0,3957,3957,272,82a4392e60fea7f878bd6da1be734046cdcbd387f8bb5b37f7ede7f61f9bc172,0.000579555591695,8.08742886352e-05,8.08742886352e-05,0.250816521559,0.250236965967,0.0640766224052,0.0639957481165,breach,xgboost,DPS,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-05,2018-05,xgboost,xgboost,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,5-9,,7,0,704,704,44,fe912f40226dce6b3354efcdb2b6a3321ec087cf98fd914b4c1b1db6d1c5f7a2,-8.58416008037e-05,-1.39257658363e-05,-1.39257658363e-05,0.234307221635,0.234393063235,0.0586556753415,0.0586696011073,breach,xgboost,DPS,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-05,2018-05,xgboost,xgboost,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,cold_start,,0,1,448,448,34,55829be53aee94c61b151abffcb60d3c0962058281f429cf6a99b5c138e4daa3,0.000444398163563,6.07690229101e-05,6.07690229101e-05,0.268475757468,0.268031359304,0.0701126944117,0.0700519253888,breach,xgboost,DPS,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-06,2018-06,logistic_l2,logistic_l2,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,0-4,,2,0,867,867,11,32aa71b1ccb3a6ec8b181603c00c1fea330f87bcb508e0bee082e799607dfe2a,-0.0264583855488,-0.00123424231922,-0.00123424231922,0.0819149329847,0.108373318534,0.0149743999301,0.0162086422493,breach,logistic_l2,DPB,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-06,2018-06,logistic_l2,logistic_l2,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,10-19,,14,0,891,891,12,6b58e28ab480a2c97c26cbd1600240926ddb060a8c3d579a470e5b57ff816bba,-0.0188954176047,-0.00125309932697,-0.00125309932697,0.0914376114221,0.110333029027,0.0156188714091,0.0168719707361,breach,logistic_l2,DPB,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-06,2018-06,logistic_l2,logistic_l2,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,20+,20,66,0,3271,3271,37,81c79d2a461a6e6b702dd173daa2983ed04ea88a8315f02d082be798df8e18ac,-0.0198267724355,-0.000914838974522,-0.000914838974522,0.0852547759739,0.105081548409,0.0141466807081,0.0150615196826,breach,logistic_l2,DPB,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-06,2018-06,logistic_l2,logistic_l2,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,5-9,,7,0,647,647,8,c07efb7cd20cdaf4f2d1b057af14445bb18030a3d6b086bb0b2619744b5fe02a,-0.0252854445834,-0.00131716710666,-0.00131716710666,0.0822188786113,0.107504323195,0.0146092508673,0.0159264179739,breach,logistic_l2,DPB,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-06,2018-06,logistic_l2,logistic_l2,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,cold_start,,0,1,420,420,3,3225773abd11f80c0e27b056bf258ad6909edd066ab5a32f0306366049f0a9f2,-0.0130332742519,0.000838806046858,0.000838806046858,0.081431771102,0.0944650453539,0.0123373050494,0.0114984990025,breach,logistic_l2,DPB,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,geographic,later,2018-06,2018-06,logistic_l2,logistic_l2,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,0-4,,2,0,96,96,1,3d155cab2e7ee7a7499947c6f20953167dadc4d6d8e8a864f7ddcc58f955c5c8,0.00296773069703,0.00767260038124,0.00767260038124,0.105066196589,0.102098465892,0.0218736461528,0.0142010457716,breach,logistic_l2,DPG,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months
