task,outcome,period,cohort,cohort_month,family,model_family,model_id,specification,representation,quantile,probability_type,metric,estimate,n_orders,n_obs,n_events,order_id_sha256,fitted_model_sha256,evidence_status,evidence_label,mapping_status,median_support,label_type
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQS,DQS,full,0.9,,coverage,0.961730449251,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,b4be33462e1815fccaa3eeeb2a153ca41b80307b3b9fc38353660f3f306eaec7,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQS,DQS,full,0.9,,coverage_error,0.0617304492512,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,b4be33462e1815fccaa3eeeb2a153ca41b80307b3b9fc38353660f3f306eaec7,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQS,DQS,full,0.9,,empirical_coverage,0.961730449251,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,b4be33462e1815fccaa3eeeb2a153ca41b80307b3b9fc38353660f3f306eaec7,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQS,DQS,full,0.9,,pinball_loss,1.79050645081,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,b4be33462e1815fccaa3eeeb2a153ca41b80307b3b9fc38353660f3f306eaec7,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQS,DQS,full,0.9,,pinball_skill,-0.00888171968826,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,b4be33462e1815fccaa3eeeb2a153ca41b80307b3b9fc38353660f3f306eaec7,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,lognormal_ridge,lognormal_ridge,DQS,DQS,full,0.9,,skill,-0.00888171968826,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,b4be33462e1815fccaa3eeeb2a153ca41b80307b3b9fc38353660f3f306eaec7,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQ0,DQ0,full,0.5,,coverage,0.682196339434,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,e1ec1d53580d38f5106c0bf5c33690ad6f54c6df383c5f0b0d7d4047f4ffc1df,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQ0,DQ0,full,0.5,,coverage_error,0.182196339434,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,e1ec1d53580d38f5106c0bf5c33690ad6f54c6df383c5f0b0d7d4047f4ffc1df,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQ0,DQ0,full,0.5,,empirical_coverage,0.682196339434,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,e1ec1d53580d38f5106c0bf5c33690ad6f54c6df383c5f0b0d7d4047f4ffc1df,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQ0,DQ0,full,0.5,,pinball_loss,2.05657237937,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,e1ec1d53580d38f5106c0bf5c33690ad6f54c6df383c5f0b0d7d4047f4ffc1df,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQ0,DQ0,full,0.5,,pinball_skill,0,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,e1ec1d53580d38f5106c0bf5c33690ad6f54c6df383c5f0b0d7d4047f4ffc1df,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQ0,DQ0,full,0.5,,skill,0,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,e1ec1d53580d38f5106c0bf5c33690ad6f54c6df383c5f0b0d7d4047f4ffc1df,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQ0,DQ0,full,0.9,,coverage,0.900166389351,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,e1ec1d53580d38f5106c0bf5c33690ad6f54c6df383c5f0b0d7d4047f4ffc1df,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQ0,DQ0,full,0.9,,coverage_error,0.000166389351081,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,e1ec1d53580d38f5106c0bf5c33690ad6f54c6df383c5f0b0d7d4047f4ffc1df,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQ0,DQ0,full,0.9,,empirical_coverage,0.900166389351,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,e1ec1d53580d38f5106c0bf5c33690ad6f54c6df383c5f0b0d7d4047f4ffc1df,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQ0,DQ0,full,0.9,,pinball_loss,1.73594009983,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,e1ec1d53580d38f5106c0bf5c33690ad6f54c6df383c5f0b0d7d4047f4ffc1df,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQ0,DQ0,full,0.9,,pinball_skill,0,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,e1ec1d53580d38f5106c0bf5c33690ad6f54c6df383c5f0b0d7d4047f4ffc1df,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQ0,DQ0,full,0.9,,skill,0,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,e1ec1d53580d38f5106c0bf5c33690ad6f54c6df383c5f0b0d7d4047f4ffc1df,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQB,DQB,full,0.5,,coverage,0.65391014975,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,dd627162087fcc8f54abf6c369f41708c349d3accc9534d9277b33cd504f33f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQB,DQB,full,0.5,,coverage_error,0.15391014975,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,dd627162087fcc8f54abf6c369f41708c349d3accc9534d9277b33cd504f33f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQB,DQB,full,0.5,,empirical_coverage,0.65391014975,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,dd627162087fcc8f54abf6c369f41708c349d3accc9534d9277b33cd504f33f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQB,DQB,full,0.5,,pinball_loss,1.94425956739,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,dd627162087fcc8f54abf6c369f41708c349d3accc9534d9277b33cd504f33f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQB,DQB,full,0.5,,pinball_skill,0.0546116504854,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,dd627162087fcc8f54abf6c369f41708c349d3accc9534d9277b33cd504f33f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQB,DQB,full,0.5,,skill,0.0546116504854,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,dd627162087fcc8f54abf6c369f41708c349d3accc9534d9277b33cd504f33f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQB,DQB,full,0.9,,coverage,0.950083194676,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,dd627162087fcc8f54abf6c369f41708c349d3accc9534d9277b33cd504f33f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQB,DQB,full,0.9,,coverage_error,0.0500831946755,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,dd627162087fcc8f54abf6c369f41708c349d3accc9534d9277b33cd504f33f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQB,DQB,full,0.9,,empirical_coverage,0.950083194676,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,dd627162087fcc8f54abf6c369f41708c349d3accc9534d9277b33cd504f33f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQB,DQB,full,0.9,,pinball_loss,1.70399334443,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,dd627162087fcc8f54abf6c369f41708c349d3accc9534d9277b33cd504f33f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQB,DQB,full,0.9,,pinball_skill,0.0184031438704,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,dd627162087fcc8f54abf6c369f41708c349d3accc9534d9277b33cd504f33f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQB,DQB,full,0.9,,skill,0.0184031438704,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,dd627162087fcc8f54abf6c369f41708c349d3accc9534d9277b33cd504f33f1,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQG,DQG,full,0.5,,coverage,0.648918469218,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,563d3a72970b303fda35af9b5fbd20debac7a8d4f94903bc1bbbb92072c26e75,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQG,DQG,full,0.5,,coverage_error,0.148918469218,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,563d3a72970b303fda35af9b5fbd20debac7a8d4f94903bc1bbbb92072c26e75,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQG,DQG,full,0.5,,empirical_coverage,0.648918469218,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,563d3a72970b303fda35af9b5fbd20debac7a8d4f94903bc1bbbb92072c26e75,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQG,DQG,full,0.5,,pinball_loss,1.9459234609,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,563d3a72970b303fda35af9b5fbd20debac7a8d4f94903bc1bbbb92072c26e75,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQG,DQG,full,0.5,,pinball_skill,0.0538025889968,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,563d3a72970b303fda35af9b5fbd20debac7a8d4f94903bc1bbbb92072c26e75,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQG,DQG,full,0.5,,skill,0.0538025889968,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,563d3a72970b303fda35af9b5fbd20debac7a8d4f94903bc1bbbb92072c26e75,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQG,DQG,full,0.9,,coverage,0.953410981697,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,563d3a72970b303fda35af9b5fbd20debac7a8d4f94903bc1bbbb92072c26e75,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQG,DQG,full,0.9,,coverage_error,0.0534109816972,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,563d3a72970b303fda35af9b5fbd20debac7a8d4f94903bc1bbbb92072c26e75,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQG,DQG,full,0.9,,empirical_coverage,0.953410981697,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,563d3a72970b303fda35af9b5fbd20debac7a8d4f94903bc1bbbb92072c26e75,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQG,DQG,full,0.9,,pinball_loss,1.73560732113,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,563d3a72970b303fda35af9b5fbd20debac7a8d4f94903bc1bbbb92072c26e75,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQG,DQG,full,0.9,,pinball_skill,0.000191699415317,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,563d3a72970b303fda35af9b5fbd20debac7a8d4f94903bc1bbbb92072c26e75,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQG,DQG,full,0.9,,skill,0.000191699415317,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,563d3a72970b303fda35af9b5fbd20debac7a8d4f94903bc1bbbb92072c26e75,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQS,DQS,full,0.5,,coverage,0.640599001664,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,997548b1113e2175b852b60c4c4515a471f8c4317fd8c9f3331f5ec958977433,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQS,DQS,full,0.5,,coverage_error,0.140599001664,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,997548b1113e2175b852b60c4c4515a471f8c4317fd8c9f3331f5ec958977433,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQS,DQS,full,0.5,,empirical_coverage,0.640599001664,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,997548b1113e2175b852b60c4c4515a471f8c4317fd8c9f3331f5ec958977433,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQS,DQS,full,0.5,,pinball_loss,1.93760399334,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,997548b1113e2175b852b60c4c4515a471f8c4317fd8c9f3331f5ec958977433,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQS,DQS,full,0.5,,pinball_skill,0.0578478964401,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,997548b1113e2175b852b60c4c4515a471f8c4317fd8c9f3331f5ec958977433,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQS,DQS,full,0.5,,skill,0.0578478964401,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,997548b1113e2175b852b60c4c4515a471f8c4317fd8c9f3331f5ec958977433,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQS,DQS,full,0.9,,coverage,0.930116472546,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,997548b1113e2175b852b60c4c4515a471f8c4317fd8c9f3331f5ec958977433,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQS,DQS,full,0.9,,coverage_error,0.0301164725458,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,997548b1113e2175b852b60c4c4515a471f8c4317fd8c9f3331f5ec958977433,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQS,DQS,full,0.9,,empirical_coverage,0.930116472546,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,997548b1113e2175b852b60c4c4515a471f8c4317fd8c9f3331f5ec958977433,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQS,DQS,full,0.9,,pinball_loss,1.59534109817,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,997548b1113e2175b852b60c4c4515a471f8c4317fd8c9f3331f5ec958977433,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQS,DQS,full,0.9,,pinball_skill,0.0809930029713,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,997548b1113e2175b852b60c4c4515a471f8c4317fd8c9f3331f5ec958977433,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest_leaf_weighted_quantile,random_forest_leaf_weighted_quantile,DQS,DQS,full,0.9,,skill,0.0809930029713,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,997548b1113e2175b852b60c4c4515a471f8c4317fd8c9f3331f5ec958977433,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost_quantile,xgboost_quantile,DQ0,DQ0,full,0.5,,coverage,0.737104825291,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,6741e46ab24e6120859af849486485248dd765d7eac7921cbb1ac5d4cda4140c,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost_quantile,xgboost_quantile,DQ0,DQ0,full,0.5,,coverage_error,0.237104825291,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,6741e46ab24e6120859af849486485248dd765d7eac7921cbb1ac5d4cda4140c,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost_quantile,xgboost_quantile,DQ0,DQ0,full,0.5,,empirical_coverage,0.737104825291,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,6741e46ab24e6120859af849486485248dd765d7eac7921cbb1ac5d4cda4140c,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost_quantile,xgboost_quantile,DQ0,DQ0,full,0.5,,pinball_loss,2.35211311997,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,6741e46ab24e6120859af849486485248dd765d7eac7921cbb1ac5d4cda4140c,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost_quantile,xgboost_quantile,DQ0,DQ0,full,0.5,,pinball_skill,0,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,6741e46ab24e6120859af849486485248dd765d7eac7921cbb1ac5d4cda4140c,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost_quantile,xgboost_quantile,DQ0,DQ0,full,0.5,,skill,0,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,6741e46ab24e6120859af849486485248dd765d7eac7921cbb1ac5d4cda4140c,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost_quantile,xgboost_quantile,DQ0,DQ0,full,0.9,,coverage,0.963394342762,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,2cf6f37e498c5b3fb2c36704adbee56146ce2d20a2d9aaf7fc244585d9963edf,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost_quantile,xgboost_quantile,DQ0,DQ0,full,0.9,,coverage_error,0.0633943427621,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,2cf6f37e498c5b3fb2c36704adbee56146ce2d20a2d9aaf7fc244585d9963edf,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost_quantile,xgboost_quantile,DQ0,DQ0,full,0.9,,empirical_coverage,0.963394342762,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,2cf6f37e498c5b3fb2c36704adbee56146ce2d20a2d9aaf7fc244585d9963edf,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost_quantile,xgboost_quantile,DQ0,DQ0,full,0.9,,pinball_loss,1.96309559992,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,2cf6f37e498c5b3fb2c36704adbee56146ce2d20a2d9aaf7fc244585d9963edf,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost_quantile,xgboost_quantile,DQ0,DQ0,full,0.9,,pinball_skill,0,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,2cf6f37e498c5b3fb2c36704adbee56146ce2d20a2d9aaf7fc244585d9963edf,Terminal stress only,,,,none_terminal_stress
severity,conditional_positive_lateness,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost_quantile,xgboost_quantile,DQ0,DQ0,full,0.9,,skill,0,601,601,601,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,2cf6f37e498c5b3fb2c36704adbee56146ce2d20a2d9aaf7fc244585d9963edf,Terminal stress only,,,,none_terminal_stress
