period,cohort,cohort_month,origin,family,model_id,model_name,representation,probability_type,probability_variant,calibration_method,n_train,train_order_id_sha256,fitted_model_sha256,model_hash_type,n_orders,n_events,prevalence,log_loss,brier,average_precision,roc_auc,top_5pct_lift,top_10pct_lift,top_10pct_recall,calibration_intercept,calibration_slope,wace,calibration_invalid_reason,order_id_sha256,model_family,specification,n_obs,brier_score,top10_lift,comparison,candidate_model,reference_model,ablation_id,reference_fitted_model_sha256,delta_log_loss,delta_brier,delta_brier_score,both_improved_month_count
later,2018-06,2018-06,2018-06-01,logistic_l2,DPG,Promise + geographic profiles,score_only,raw,raw,,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,bab32b5a11c8dc8dbd1cbb570051421317b4796d64a97402f2942d3faac2dd3b,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.0927632745672,0.0154761396158,0.0744931967441,0.769855648413,5.91161394597,3.94107596398,0.394366197183,-1.16968648451,1.28942968626,0.0526814506559,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DPG,6096,0.0154761396158,3.94107596398,DPG-DP0,DPG,DP0,DPG_score_only,dba6c728dea00a062ea3492fa346ad045cc15bb612707f7fee7288136b7b53a5,-0.0130796973872,0.00014054059223,0.00014054059223,
later,2018-06,2018-06,2018-06-01,logistic_l2,DPS,Promise + seller profiles,full,raw,raw,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,4bac0169fa53dda3803eae4f954f7566a15776bbcaf5d4bbf184668e00767c32,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.098489916339,0.0146168031718,0.0106338619086,0.460653380866,1.12602170399,0.844516277996,0.0845070422535,-5.91853599023,-0.542076599491,0.0525797455246,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DPS,6096,0.0146168031718,0.844516277996,DPS-DP0,DPS,DP0,DPS_full,dba6c728dea00a062ea3492fa346ad045cc15bb612707f7fee7288136b7b53a5,-0.00735305561546,-0.0007187958518,-0.0007187958518,
later,2018-06,2018-06,2018-06-01,logistic_l2,DPS,Promise + seller profiles,metadata_only,raw,raw,,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,94be9a1034661dd6bcf2db71e69cce2db43727409efe4f8e46bda0fa320d70d2,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.10131500077,0.0149422547819,0.0108892013275,0.471539945065,0.844516277996,0.563010851997,0.056338028169,-6.05930004638,-0.60781064942,0.0559480838346,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DPS,6096,0.0149422547819,0.563010851997,DPS-DP0,DPS,DP0,DPS_metadata_only,dba6c728dea00a062ea3492fa346ad045cc15bb612707f7fee7288136b7b53a5,-0.00452797118494,-0.000393344241717,-0.000393344241717,
later,2018-06,2018-06,2018-06-01,logistic_l2,DPS,Promise + seller profiles,score_only,raw,raw,,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,61be1d28faab3dfeffeb7d0cea910515bcf8123fef60d82e13033c277c2e7462,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.0985508989167,0.0145853984409,0.0109388350695,0.477868038104,0.563010851997,0.703763564997,0.0704225352113,-5.679627301,-0.457000908112,0.0528851753949,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,logistic_l2,DPS,6096,0.0145853984409,0.703763564997,DPS-DP0,DPS,DP0,DPS_score_only,dba6c728dea00a062ea3492fa346ad045cc15bb612707f7fee7288136b7b53a5,-0.00729207303771,-0.000750200582695,-0.000750200582695,
later,2018-06,2018-06,2018-06-01,xgboost,DPB,Promise + both profile blocks,full,raw,raw,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,7a6e5ab62b064d2d77bce9e8abef215460ed7d55cf73ea551dd830ca6175ee2a,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.105083727174,0.0152493466756,0.0341289081381,0.665890947344,3.94107596398,2.81505425999,0.281690140845,16.1451559843,8.19126753007,0.0616694065715,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DPB,6096,0.0152493466756,2.81505425999,DPB-DP0,DPB,DP0,DPB_full,576616a45e4d43f274301c9b0102eaede5e92598d28ef4094ddd919b1580831f,-0.000205553600896,-1.43157567461e-05,-1.43157567461e-05,
later,2018-06,2018-06,2018-06-01,xgboost,DPB,Promise + both profile blocks,metadata_only,raw,raw,,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,e1375c1d011afdda9afa9157e625dfa33c4d7bd288b52c43d9eb00dba0eeced0,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.105229791103,0.0152914801199,0.0149179322076,0.585061071825,0,0.281505425999,0.0281690140845,-2.97512254661,0.575793242876,0.0611503395738,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DPB,6096,0.0152914801199,0.281505425999,DPB-DP0,DPB,DP0,DPB_metadata_only,576616a45e4d43f274301c9b0102eaede5e92598d28ef4094ddd919b1580831f,-5.94896721257e-05,2.7817687544e-05,2.7817687544e-05,
later,2018-06,2018-06,2018-06-01,xgboost,DPB,Promise + both profile blocks,score_only,raw,raw,,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,9c3ce08f284d70c26d10c330aa61b98a1da25eb2ca26a33dd0fa843b312df56a,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.10444162132,0.0151547931228,0.043338841751,0.694744900941,5.34860309397,3.65957053798,0.366197183099,15.4504659112,7.91756825547,0.0613047103825,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DPB,6096,0.0151547931228,3.65957053798,DPB-DP0,DPB,DP0,DPB_score_only,576616a45e4d43f274301c9b0102eaede5e92598d28ef4094ddd919b1580831f,-0.000847659454595,-0.000108869309596,-0.000108869309596,
later,2018-06,2018-06,2018-06-01,xgboost,DPG,Promise + geographic profiles,full,raw,raw,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,3aba885566eed5a3ad888875ad60c23bba114ea85bd52d5947ab88d1b372f455,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.103691625877,0.0150587582923,0.0461452638286,0.685840687277,5.63010851997,4.22258138998,0.422535211268,19.8902517506,9.61989268078,0.0602859463274,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DPG,6096,0.0150587582923,4.22258138998,DPG-DP0,DPG,DP0,DPG_full,576616a45e4d43f274301c9b0102eaede5e92598d28ef4094ddd919b1580831f,-0.00159765489757,-0.000204904140027,-0.000204904140027,
later,2018-06,2018-06,2018-06-01,xgboost,DPG,Promise + geographic profiles,metadata_only,raw,raw,,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,d89c7334746bfc0cc6910ce8107026b4e2f9979d63d36b641df8269e57266a95,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.105645555113,0.0153592898866,0.0148339852703,0.588312781252,0,0.281505425999,0.0281690140845,-2.28924843966,0.848057862044,0.061647420303,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DPG,6096,0.0153592898866,0.281505425999,DPG-DP0,DPG,DP0,DPG_metadata_only,576616a45e4d43f274301c9b0102eaede5e92598d28ef4094ddd919b1580831f,0.00035627433823,9.56274541825e-05,9.56274541825e-05,
later,2018-06,2018-06,2018-06-01,xgboost,DPG,Promise + geographic profiles,score_only,raw,raw,,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,5ccf0946d7a52e0333cbf8847d0593c572c030cb7fa06b0d31d7b10c479eb86d,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.105523447989,0.0153082173559,0.0321207270938,0.691117994273,4.50408681598,2.67430154699,0.267605633803,16.0020899673,8.17424458161,0.0622840401352,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DPG,6096,0.0153082173559,2.67430154699,DPG-DP0,DPG,DP0,DPG_score_only,576616a45e4d43f274301c9b0102eaede5e92598d28ef4094ddd919b1580831f,0.000234167214137,4.45549235184e-05,4.45549235184e-05,
later,2018-06,2018-06,2018-06-01,xgboost,DPS,Promise + seller profiles,full,raw,raw,none,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,54c802feb6b34c504a42b92ab52f2732897f2aaf85e964356c73b2cdc724b41f,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.105210795878,0.0152525728303,0.0111454132155,0.469909414996,0.563010851997,0.563010851997,0.056338028169,-14.6487852214,-4.00730019138,0.0610931528148,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DPS,6096,0.0152525728303,0.563010851997,DPS-DP0,DPS,DP0,DPS_full,576616a45e4d43f274301c9b0102eaede5e92598d28ef4094ddd919b1580831f,-7.84848970169e-05,-1.10896020977e-05,-1.10896020977e-05,
later,2018-06,2018-06,2018-06-01,xgboost,DPS,Promise + seller profiles,metadata_only,raw,raw,,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,52d2f61d084249b6bb3fa2f4bc5bc57a1bab3a472971b91828348088868d4fbf,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.105215857492,0.0152537895792,0.0127822379159,0.515182046637,1.68903255599,0.985268990995,0.0985915492958,0.169782604251,1.81250908616,0.0611617979594,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DPS,6096,0.0152537895792,0.985268990995,DPS-DP0,DPS,DP0,DPS_metadata_only,576616a45e4d43f274301c9b0102eaede5e92598d28ef4094ddd919b1580831f,-7.34232833386e-05,-9.8728531675e-06,-9.8728531675e-06,
later,2018-06,2018-06,2018-06-01,xgboost,DPS,Promise + seller profiles,score_only,raw,raw,,70213,b4b7730fb73b48d8c9ea1119a7fd918eac0ff0054243f3208bac0ffcbe3027d2,5f12d097c1fbf68c75004bb4c4a4523d038ea718961c4d706b79d90f838a127a,sha256_pickle_protocol_5_fitted_wrapper,6096,71,0.0116469816273,0.105094789811,0.0152375006932,0.0109672723818,0.453739699608,0.563010851997,0.844516277996,0.0845070422535,-11.8913107497,-2.92278498547,0.0609681159979,,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336,xgboost,DPS,6096,0.0152375006932,0.844516277996,DPS-DP0,DPS,DP0,DPS_score_only,576616a45e4d43f274301c9b0102eaede5e92598d28ef4094ddd919b1580831f,-0.000194490964453,-2.61617391246e-05,-2.61617391246e-05,
later_aggregate,monthly_median,monthly_median,,logistic_l2,DPB,Promise + both profile blocks,full,raw,raw,,,,,,6773.5,423,,0.22223417733,0.0576489570817,,,,,,,,,,monthly_medians_no_single_order_hash,logistic_l2,DPB,6773.5,0.0576489570817,,DPB-DP0,DPB,DP0,DPB_full,,-0.0188355042404,-0.00146902299902,-0.00146902299902,5
later_aggregate,monthly_median,monthly_median,,logistic_l2,DPB,Promise + both profile blocks,metadata_only,raw,raw,,,,,,6773.5,423,,0.227499623424,0.0570431321177,,,,,,,,,,monthly_medians_no_single_order_hash,logistic_l2,DPB,6773.5,0.0570431321177,,DPB-DP0,DPB,DP0,DPB_metadata_only,,-0.00852465742543,-0.000735715135502,-0.000735715135502,6
later_aggregate,monthly_median,monthly_median,,logistic_l2,DPB,Promise + both profile blocks,score_only,raw,raw,,,,,,6773.5,423,,0.220697832172,0.057355587654,,,,,,,,,,monthly_medians_no_single_order_hash,logistic_l2,DPB,6773.5,0.057355587654,,DPB-DP0,DPB,DP0,DPB_score_only,,-0.0194931043395,-0.00160931641589,-0.00160931641589,5
later_aggregate,monthly_median,monthly_median,,logistic_l2,DPG,Promise + geographic profiles,full,raw,raw,,,,,,6773.5,423,,0.227342466468,0.0585549927078,,,,,,,,,,monthly_medians_no_single_order_hash,logistic_l2,DPG,6773.5,0.0585549927078,,DPG-DP0,DPG,DP0,DPG_full,,-0.0126256584508,-0.000678203167734,-0.000678203167734,3
later_aggregate,monthly_median,monthly_median,,logistic_l2,DPG,Promise + geographic profiles,metadata_only,raw,raw,,,,,,6773.5,423,,0.229572057267,0.0573280304351,,,,,,,,,,monthly_medians_no_single_order_hash,logistic_l2,DPG,6773.5,0.0573280304351,,DPG-DP0,DPG,DP0,DPG_metadata_only,,-0.0043141860374,-0.000392829717202,-0.000392829717202,6
later_aggregate,monthly_median,monthly_median,,logistic_l2,DPG,Promise + geographic profiles,score_only,raw,raw,,,,,,6773.5,423,,0.225270189814,0.0581407892434,,,,,,,,,,monthly_medians_no_single_order_hash,logistic_l2,DPG,6773.5,0.0581407892434,,DPG-DP0,DPG,DP0,DPG_score_only,,-0.0132700613425,-0.00128905826106,-0.00128905826106,4
later_aggregate,monthly_median,monthly_median,,logistic_l2,DPS,Promise + seller profiles,full,raw,raw,,,,,,6773.5,423,,0.231047310294,0.0575325413784,,,,,,,,,,monthly_medians_no_single_order_hash,logistic_l2,DPS,6773.5,0.0575325413784,,DPS-DP0,DPS,DP0,DPS_full,,-0.00415653020117,-0.00047411302235,-0.00047411302235,6
later_aggregate,monthly_median,monthly_median,,logistic_l2,DPS,Promise + seller profiles,metadata_only,raw,raw,,,,,,6773.5,423,,0.231416232734,0.0575604683502,,,,,,,,,,monthly_medians_no_single_order_hash,logistic_l2,DPS,6773.5,0.0575604683502,,DPS-DP0,DPS,DP0,DPS_metadata_only,,-0.00288109967204,-0.000280283793304,-0.000280283793304,6
later_aggregate,monthly_median,monthly_median,,logistic_l2,DPS,Promise + seller profiles,score_only,raw,raw,,,,,,6773.5,423,,0.230919594419,0.0575361977596,,,,,,,,,,monthly_medians_no_single_order_hash,logistic_l2,DPS,6773.5,0.0575361977596,,DPS-DP0,DPS,DP0,DPS_score_only,,-0.00375374505547,-0.000476001048769,-0.000476001048769,6
later_aggregate,monthly_median,monthly_median,,xgboost,DPB,Promise + both profile blocks,full,raw,raw,,,,,,6773.5,423,,0.22928838843,0.0573607404244,,,,,,,,,,monthly_medians_no_single_order_hash,xgboost,DPB,6773.5,0.0573607404244,,DPB-DP0,DPB,DP0,DPB_full,,-0.00229967244447,-0.000293696109202,-0.000293696109202,5
later_aggregate,monthly_median,monthly_median,,xgboost,DPB,Promise + both profile blocks,metadata_only,raw,raw,,,,,,6773.5,423,,0.230851971429,0.0575721072455,,,,,,,,,,monthly_medians_no_single_order_hash,xgboost,DPB,6773.5,0.0575721072455,,DPB-DP0,DPB,DP0,DPB_metadata_only,,0.000480287768316,7.55484499668e-05,7.55484499668e-05,2
later_aggregate,monthly_median,monthly_median,,xgboost,DPB,Promise + both profile blocks,score_only,raw,raw,,,,,,6773.5,423,,0.228133844724,0.0571968138687,,,,,,,,,,monthly_medians_no_single_order_hash,xgboost,DPB,6773.5,0.0571968138687,,DPB-DP0,DPB,DP0,DPB_score_only,,-0.00345421615059,-0.000465360337815,-0.000465360337815,6
later_aggregate,monthly_median,monthly_median,,xgboost,DPG,Promise + geographic profiles,full,raw,raw,,,,,,6773.5,423,,0.229701999463,0.0574183586796,,,,,,,,,,monthly_medians_no_single_order_hash,xgboost,DPG,6773.5,0.0574183586796,,DPG-DP0,DPG,DP0,DPG_full,,-0.00197620878246,-0.00026123594082,-0.00026123594082,5
later_aggregate,monthly_median,monthly_median,,xgboost,DPG,Promise + geographic profiles,metadata_only,raw,raw,,,,,,6773.5,423,,0.22934532176,0.057341041043,,,,,,,,,,monthly_medians_no_single_order_hash,xgboost,DPG,6773.5,0.057341041043,,DPG-DP0,DPG,DP0,DPG_metadata_only,,0.000747134282548,0.00011351005074,0.00011351005074,2
later_aggregate,monthly_median,monthly_median,,xgboost,DPG,Promise + geographic profiles,score_only,raw,raw,,,,,,6773.5,423,,0.229181985519,0.0573580953893,,,,,,,,,,monthly_medians_no_single_order_hash,xgboost,DPG,6773.5,0.0573580953893,,DPG-DP0,DPG,DP0,DPG_score_only,,-0.00240607535493,-0.000298739344204,-0.000298739344204,5
later_aggregate,monthly_median,monthly_median,,xgboost,DPS,Promise + seller profiles,full,raw,raw,,,,,,6773.5,423,,0.231536918202,0.0576600038862,,,,,,,,,,monthly_medians_no_single_order_hash,xgboost,DPS,6773.5,0.0576600038862,,DPS-DP0,DPS,DP0,DPS_full,,-0.000144657998041,-1.96016143433e-05,-1.96016143433e-05,5
later_aggregate,monthly_median,monthly_median,,xgboost,DPS,Promise + seller profiles,metadata_only,raw,raw,,,,,,6773.5,423,,0.231588054717,0.0576560129976,,,,,,,,,,monthly_medians_no_single_order_hash,xgboost,DPS,6773.5,0.0576560129976,,DPS-DP0,DPS,DP0,DPS_metadata_only,,-5.02082418538e-05,-7.970423145e-06,-7.970423145e-06,4
later_aggregate,monthly_median,monthly_median,,xgboost,DPS,Promise + seller profiles,score_only,raw,raw,,,,,,6773.5,423,,0.231402573371,0.0576423495936,,,,,,,,,,monthly_medians_no_single_order_hash,xgboost,DPS,6773.5,0.0576423495936,,DPS-DP0,DPS,DP0,DPS_score_only,,-0.000359882171151,-3.55524455889e-05,-3.55524455889e-05,5
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,logistic_l2,DPB,Promise + both profile blocks,full,raw,raw,none,77042,e73540474ec6855edce69e653de4308b8698a9f02ea90c2965cda18c17969dab,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,sha256_pickle_protocol_5_fitted_wrapper,12507,601,0.0480530902694,0.198263468257,0.0479746880439,0.0716396584706,0.618297294419,2.16081557362,1.74666922036,0.174708818636,-1.66017473031,0.499103717369,0.031055230296,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,logistic_l2,DPB,12507,0.0479746880439,1.74666922036,DPB-DP0,DPB,DP0,DPB_full,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,0.001139292708,0.00172389551105,0.00172389551105,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,logistic_l2,DPB,Promise + both profile blocks,metadata_only,raw,raw,,77042,e73540474ec6855edce69e653de4308b8698a9f02ea90c2965cda18c17969dab,bbfa7bf3e73673ef3fa61438a464a4a72a606f05b582d604fa047d18d8a68184,sha256_pickle_protocol_5_fitted_wrapper,12507,601,0.0480530902694,0.193538356185,0.046049731464,0.0905980533071,0.68622680213,2.29378883969,2.01282833966,0.201331114809,0.446306187586,1.43474863021,0.0327225354932,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,logistic_l2,DPB,12507,0.046049731464,2.01282833966,DPB-DP0,DPB,DP0,DPB_metadata_only,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,-0.00358581936373,-0.000201061068904,-0.000201061068904,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,logistic_l2,DPB,Promise + both profile blocks,score_only,raw,raw,,77042,e73540474ec6855edce69e653de4308b8698a9f02ea90c2965cda18c17969dab,e1197366c855c57d7ba1f5f2bda15c9b84d794cb912c33bb160a0b2d955d3b5b,sha256_pickle_protocol_5_fitted_wrapper,12507,601,0.0480530902694,0.198158746107,0.0481654495414,0.0730664855577,0.628248652157,2.1275722571,1.77993911028,0.178036605657,-1.55099826052,0.556408117468,0.0338068900194,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,logistic_l2,DPB,12507,0.0481654495414,1.77993911028,DPB-DP0,DPB,DP0,DPB_score_only,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,0.00103457055879,0.00191465700848,0.00191465700848,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,logistic_l2,DPG,Promise + geographic profiles,full,raw,raw,none,77042,e73540474ec6855edce69e653de4308b8698a9f02ea90c2965cda18c17969dab,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,sha256_pickle_protocol_5_fitted_wrapper,12507,601,0.0480530902694,0.205974574836,0.0495735196465,0.064837033395,0.592499887499,1.66216582586,1.56368482585,0.156405990017,-1.97736332813,0.400532298124,0.0370212011345,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,logistic_l2,DPG,12507,0.0495735196465,1.56368482585,DPG-DP0,DPG,DP0,DPG_full,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,0.0088503992877,0.00332272711361,0.00332272711361,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,logistic_l2,DPG,Promise + geographic profiles,metadata_only,raw,raw,,77042,e73540474ec6855edce69e653de4308b8698a9f02ea90c2965cda18c17969dab,1f8db98c7bb94f39b65025ba4e027b05b2fba95b8ac338a0b590b6a14088ac4a,sha256_pickle_protocol_5_fitted_wrapper,12507,601,0.0480530902694,0.19646569104,0.0463425314322,0.0966465583362,0.712732754329,1.89486904148,2.39543207364,0.239600665557,1.48230028634,1.90681489793,0.0377863638407,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,logistic_l2,DPG,12507,0.0463425314322,2.39543207364,DPG-DP0,DPG,DP0,DPG_metadata_only,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,-0.000658484508238,9.17388993161e-05,9.17388993161e-05,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,logistic_l2,DPG,Promise + geographic profiles,score_only,raw,raw,,77042,e73540474ec6855edce69e653de4308b8698a9f02ea90c2965cda18c17969dab,498b642ff92229366f7a1143a0e2a772dc2c187108b1f130ce12bc483c76a759,sha256_pickle_protocol_5_fitted_wrapper,12507,601,0.0480530902694,0.206393943442,0.0498701031917,0.0673876361136,0.60667177136,1.89486904148,1.66349449558,0.166389351082,-1.83758620073,0.473219068062,0.0411161416998,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,logistic_l2,DPG,12507,0.0498701031917,1.66349449558,DPG-DP0,DPG,DP0,DPG_score_only,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,0.00926976789325,0.0036193106588,0.0036193106588,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,logistic_l2,DPS,Promise + seller profiles,full,raw,raw,none,77042,e73540474ec6855edce69e653de4308b8698a9f02ea90c2965cda18c17969dab,4063cae413a0818a14a0f21a60b2f39d5b082ce616933652665ae1118d293203,sha256_pickle_protocol_5_fitted_wrapper,12507,601,0.0480530902694,0.19278392195,0.0458496635207,0.0697987206935,0.628878936025,1.56243587631,1.34743054142,0.134775374376,0.372903795193,1.2943405882,0.0223871472989,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,logistic_l2,DPS,12507,0.0458496635207,1.34743054142,DPS-DP0,DPS,DP0,DPS_full,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,-0.00434025359825,-0.000401129012156,-0.000401129012156,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,logistic_l2,DPS,Promise + seller profiles,metadata_only,raw,raw,,77042,e73540474ec6855edce69e653de4308b8698a9f02ea90c2965cda18c17969dab,11ab87d1e72e6fba8e0ab6344ec74eba862fee9d12ff362517a396549b230817,sha256_pickle_protocol_5_fitted_wrapper,12507,601,0.0480530902694,0.19457180409,0.0460083036057,0.07621702255,0.640530942186,1.79513909193,1.94628855983,0.194675540765,1.23359875976,1.69261588492,0.0266253606778,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,logistic_l2,DPS,12507,0.0460083036057,1.94628855983,DPS-DP0,DPS,DP0,DPS_metadata_only,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,-0.00255237145907,-0.000242488927141,-0.000242488927141,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,logistic_l2,DPS,Promise + seller profiles,score_only,raw,raw,,77042,e73540474ec6855edce69e653de4308b8698a9f02ea90c2965cda18c17969dab,622be8d4a58b74f1c13ff8ab651e04df78b814aa7cb4b1a5e08bc842ccee586f,sha256_pickle_protocol_5_fitted_wrapper,12507,601,0.0480530902694,0.19280533096,0.0458210504282,0.0715375928606,0.629044123504,1.76189577541,1.51377999098,0.151414309484,0.657090856443,1.40767900119,0.0207112126485,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,logistic_l2,DPS,12507,0.0458210504282,1.51377999098,DPS-DP0,DPS,DP0,DPS_score_only,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,-0.00431884458849,-0.000429742104688,-0.000429742104688,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,xgboost,DPB,Promise + both profile blocks,full,raw,raw,none,77042,e73540474ec6855edce69e653de4308b8698a9f02ea90c2965cda18c17969dab,022f76d6c5c14c3bea27b3be507d8888c7375292ea074e7b27a4c50a476db492,sha256_pickle_protocol_5_fitted_wrapper,12507,601,0.0480530902694,0.197348094275,0.0462904118737,0.0534074745093,0.473872008492,1.59567919283,1.09790636709,0.109816971714,-1.20864116877,0.693202581955,0.02731281988,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,xgboost,DPB,12507,0.0462904118737,1.09790636709,DPB-DP0,DPB,DP0,DPB_full,0369fd846a86e5b604a24c0304d916951ef795ef50024a387e8ed9feb3704702,-0.000210621598063,-2.75613391056e-05,-2.75613391056e-05,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,xgboost,DPB,Promise + both profile blocks,metadata_only,raw,raw,,77042,e73540474ec6855edce69e653de4308b8698a9f02ea90c2965cda18c17969dab,bfc3a9ba6ce95eb4237549aebc98e2b809a7ce0a28c916d519e076830760d070,sha256_pickle_protocol_5_fitted_wrapper,12507,601,0.0480530902694,0.198983587133,0.0465224636238,0.0433677786866,0.421800848186,0.764596279896,0.515683293631,0.0515806988353,-13.5553478495,-4.1466417185,0.0325090398072,,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235,xgboost,DPB,12507,0.0465224636238,0.515683293631,DPB-DP0,DPB,DP0,DPB_metadata_only,0369fd846a86e5b604a24c0304d916951ef795ef50024a387e8ed9feb3704702,0.0014248712606,0.000204490410976,0.000204490410976,
