period,cohort_month,cohort,model_family,family,specification,model_id,representation,probability_variant,probability_type,bin,n,positives,prevalence,mean_probability,min_probability,max_probability,absolute_calibration_error,weight,fitted_model_sha256,order_id_sha256
later,2018-01,2018-01,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,5,707,41,0.0579915134371,0.0386216111264,0.0370341270797,0.0403912222835,0.0193699023106,0.100014146272,79caf4f9a33a95b860427a8fede3db8a80fb3b9a6210fa8fcf2b17a79d859d02,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,6,707,37,0.0523338048091,0.0423133322679,0.0403925600785,0.0443085974342,0.0100204725411,0.100014146272,79caf4f9a33a95b860427a8fede3db8a80fb3b9a6210fa8fcf2b17a79d859d02,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,7,707,33,0.046676096181,0.0464746691968,0.0443093669095,0.0486596528962,0.000201426984242,0.100014146272,79caf4f9a33a95b860427a8fede3db8a80fb3b9a6210fa8fcf2b17a79d859d02,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,8,707,40,0.0565770862801,0.0513185293305,0.0486636234376,0.0542212871179,0.00525855694954,0.100014146272,79caf4f9a33a95b860427a8fede3db8a80fb3b9a6210fa8fcf2b17a79d859d02,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,9,707,40,0.0565770862801,0.0581755623589,0.0542369230458,0.0630297525816,0.0015984760788,0.100014146272,79caf4f9a33a95b860427a8fede3db8a80fb3b9a6210fa8fcf2b17a79d859d02,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,10,706,58,0.0821529745042,0.0760558599238,0.0630303919564,0.198866022996,0.00609711458049,0.0998726835479,79caf4f9a33a95b860427a8fede3db8a80fb3b9a6210fa8fcf2b17a79d859d02,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,1,707,39,0.0551626591231,0.0417104681013,0.0415523089468,0.0419378690422,0.0134521910217,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,2,707,39,0.0551626591231,0.0423438847434,0.0419378690422,0.0425962992013,0.0128187743797,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,3,707,46,0.0650636492221,0.0425962992013,0.0425962992013,0.0425962992013,0.0224673500208,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,4,707,35,0.049504950495,0.0427817844034,0.0425962992013,0.0437864027917,0.00672316609169,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,5,707,45,0.0636492220651,0.0437864027917,0.0437864027917,0.0437864027917,0.0198628192733,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,6,707,56,0.0792079207921,0.0437864027917,0.0437864027917,0.0437864027917,0.0354215180003,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,7,707,38,0.0537482319661,0.0441453765177,0.0437864027917,0.0444631054997,0.00960285544838,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,8,707,20,0.02828854314,0.0444631054997,0.0444631054997,0.0444631054997,0.0161745623597,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,9,707,43,0.0608203677511,0.0446043755896,0.0444631054997,0.0446612760425,0.0162159921615,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,10,706,42,0.0594900849858,0.0446612760425,0.0446612760425,0.0446612760425,0.0148288089434,0.0998726835479,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,raw,raw,1,707,39,0.0551626591231,0.0417104681013,0.0415523089468,0.0419378690422,0.0134521910217,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,raw,raw,2,707,39,0.0551626591231,0.0423438847434,0.0419378690422,0.0425962992013,0.0128187743797,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,raw,raw,3,707,46,0.0650636492221,0.0425962992013,0.0425962992013,0.0425962992013,0.0224673500208,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,raw,raw,4,707,35,0.049504950495,0.0427817844034,0.0425962992013,0.0437864027917,0.00672316609169,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,raw,raw,5,707,45,0.0636492220651,0.0437864027917,0.0437864027917,0.0437864027917,0.0198628192733,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,raw,raw,6,707,56,0.0792079207921,0.0437864027917,0.0437864027917,0.0437864027917,0.0354215180003,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,raw,raw,7,707,38,0.0537482319661,0.0441453765177,0.0437864027917,0.0444631054997,0.00960285544838,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,raw,raw,8,707,20,0.02828854314,0.0444631054997,0.0444631054997,0.0444631054997,0.0161745623597,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,raw,raw,9,707,43,0.0608203677511,0.0446043755896,0.0444631054997,0.0446612760425,0.0162159921615,0.100014146272,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DP0,DP0,full,raw,raw,10,706,42,0.0594900849858,0.0446612760425,0.0446612760425,0.0446612760425,0.0148288089434,0.0998726835479,bd2590b6d8f4b87eb5104ed856babb8a2983cfde7a82547f93bd4f7a059f1ab1,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,calibrated,calibrated,1,707,16,0.022630834512,0.0414936210133,0.0414262712002,0.041843958199,0.0188627865013,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,calibrated,calibrated,2,707,13,0.018387553041,0.0420284727391,0.041843958199,0.0422124676406,0.0236409196981,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,calibrated,calibrated,3,707,16,0.022630834512,0.0422963714583,0.0422124676406,0.0425039976835,0.0196655369463,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,calibrated,calibrated,4,707,33,0.046676096181,0.0428098300696,0.0425039976835,0.0434199534357,0.00386626611146,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,calibrated,calibrated,5,707,42,0.0594059405941,0.0434199534357,0.0434199534357,0.0434199534357,0.0159859871584,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,calibrated,calibrated,6,707,35,0.049504950495,0.0434199534357,0.0434199534357,0.0434199534357,0.00608499705939,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,calibrated,calibrated,7,707,40,0.0565770862801,0.045258724896,0.0434199534357,0.0461578294635,0.011318361384,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,calibrated,calibrated,8,707,64,0.0905233380481,0.0463058489205,0.0461578294635,0.0463610328734,0.0442174891276,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,calibrated,calibrated,9,707,65,0.0919377652051,0.0463610328734,0.0463610328734,0.0463610328734,0.0455767323317,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,calibrated,calibrated,10,706,79,0.111898016997,0.0511728142027,0.0463610328734,0.0757983326912,0.0607252027945,0.0998726835479,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,raw,raw,1,707,16,0.022630834512,0.0414936210133,0.0414262712002,0.041843958199,0.0188627865013,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,raw,raw,2,707,13,0.018387553041,0.0420284727391,0.041843958199,0.0422124676406,0.0236409196981,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,raw,raw,3,707,16,0.022630834512,0.0422963714583,0.0422124676406,0.0425039976835,0.0196655369463,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,raw,raw,4,707,33,0.046676096181,0.0428098300696,0.0425039976835,0.0434199534357,0.00386626611146,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,raw,raw,5,707,42,0.0594059405941,0.0434199534357,0.0434199534357,0.0434199534357,0.0159859871584,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,raw,raw,6,707,35,0.049504950495,0.0434199534357,0.0434199534357,0.0434199534357,0.00608499705939,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,raw,raw,7,707,40,0.0565770862801,0.045258724896,0.0434199534357,0.0461578294635,0.011318361384,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,raw,raw,8,707,64,0.0905233380481,0.0463058489205,0.0461578294635,0.0463610328734,0.0442174891276,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,raw,raw,9,707,65,0.0919377652051,0.0463610328734,0.0463610328734,0.0463610328734,0.0455767323317,0.100014146272,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPB,DPB,full,raw,raw,10,706,79,0.111898016997,0.0511728142027,0.0463610328734,0.0757983326912,0.0607252027945,0.0998726835479,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,calibrated,calibrated,1,707,19,0.026874115983,0.0407980171097,0.0404609404504,0.0408746786416,0.0139239011267,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,calibrated,calibrated,2,707,23,0.032531824611,0.0411630728436,0.0408746786416,0.0412519201636,0.00863124823258,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,calibrated,calibrated,3,707,20,0.02828854314,0.0412519201636,0.0412519201636,0.0412519201636,0.0129633770236,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,calibrated,calibrated,4,707,16,0.022630834512,0.0417045306894,0.0412519201636,0.0421839430928,0.0190736961774,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,calibrated,calibrated,5,707,40,0.0565770862801,0.0432538118166,0.0421839430928,0.0435275658965,0.0133232744635,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,calibrated,calibrated,6,707,34,0.048090523338,0.0435351278196,0.0435275658965,0.0436301939189,0.00455539551849,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,calibrated,calibrated,7,707,42,0.0594059405941,0.044717373171,0.0436301939189,0.045622728765,0.0146885674231,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,calibrated,calibrated,8,707,54,0.0763790664781,0.045622728765,0.045622728765,0.045622728765,0.0307563377131,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,calibrated,calibrated,9,707,59,0.0834512022631,0.0456682612548,0.045622728765,0.0457094982266,0.0377829410083,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,calibrated,calibrated,10,706,96,0.13597733711,0.049019267619,0.0457094982266,0.0764410197735,0.0869580694915,0.0998726835479,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,raw,raw,1,707,19,0.026874115983,0.0407980171097,0.0404609404504,0.0408746786416,0.0139239011267,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,raw,raw,2,707,23,0.032531824611,0.0411630728436,0.0408746786416,0.0412519201636,0.00863124823258,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,raw,raw,3,707,20,0.02828854314,0.0412519201636,0.0412519201636,0.0412519201636,0.0129633770236,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,raw,raw,4,707,16,0.022630834512,0.0417045306894,0.0412519201636,0.0421839430928,0.0190736961774,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,raw,raw,5,707,40,0.0565770862801,0.0432538118166,0.0421839430928,0.0435275658965,0.0133232744635,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,raw,raw,6,707,34,0.048090523338,0.0435351278196,0.0435275658965,0.0436301939189,0.00455539551849,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,raw,raw,7,707,42,0.0594059405941,0.044717373171,0.0436301939189,0.045622728765,0.0146885674231,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,raw,raw,8,707,54,0.0763790664781,0.045622728765,0.045622728765,0.045622728765,0.0307563377131,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,raw,raw,9,707,59,0.0834512022631,0.0456682612548,0.045622728765,0.0457094982266,0.0377829410083,0.100014146272,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPG,DPG,full,raw,raw,10,706,96,0.13597733711,0.049019267619,0.0457094982266,0.0764410197735,0.0869580694915,0.0998726835479,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPS,DPS,full,calibrated,calibrated,1,707,42,0.0594059405941,0.0416803397238,0.0416803397238,0.0416803397238,0.0177256008702,0.100014146272,f33bb420e427da45e831191b3cba099d0cf9d8baa1848508a2fcb8a13e9e1a1c,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPS,DPS,full,calibrated,calibrated,2,707,46,0.0650636492221,0.0421544221115,0.0416803397238,0.0426461584866,0.0229092271105,0.100014146272,f33bb420e427da45e831191b3cba099d0cf9d8baa1848508a2fcb8a13e9e1a1c,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPS,DPS,full,calibrated,calibrated,3,707,29,0.041018387553,0.042811784751,0.0426461584866,0.0430153794587,0.00179339719797,0.100014146272,f33bb420e427da45e831191b3cba099d0cf9d8baa1848508a2fcb8a13e9e1a1c,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPS,DPS,full,calibrated,calibrated,4,707,23,0.032531824611,0.0430153794587,0.0430153794587,0.0430153794587,0.0104835548476,0.100014146272,f33bb420e427da45e831191b3cba099d0cf9d8baa1848508a2fcb8a13e9e1a1c,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPS,DPS,full,calibrated,calibrated,5,707,34,0.048090523338,0.0430153794587,0.0430153794587,0.0430153794587,0.00507514387938,0.100014146272,f33bb420e427da45e831191b3cba099d0cf9d8baa1848508a2fcb8a13e9e1a1c,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPS,DPS,full,calibrated,calibrated,6,707,31,0.043847241867,0.0438497685781,0.0430153794587,0.0441658645868,2.52671107713e-06,0.100014146272,f33bb420e427da45e831191b3cba099d0cf9d8baa1848508a2fcb8a13e9e1a1c,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
later,2018-01,2018-01,xgboost,xgboost,DPS,DPS,full,calibrated,calibrated,7,707,48,0.0678925035361,0.0442408922865,0.0441658645868,0.044590100646,0.0236516112496,0.100014146272,f33bb420e427da45e831191b3cba099d0cf9d8baa1848508a2fcb8a13e9e1a1c,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6
