panel,estimand_role,estimand,outcome,period_summary,model_family,quantile,profile_block,representation,metric,metric_direction,estimate,evidence_label,label_namespace,source_path,source_sha256,note
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,both,full,pinball_skill,positive_is_better,0.0085608841926,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,seller,full,favourable_month_count,larger_is_more_consistent,4,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,seller,full,pinball_skill,positive_is_better,0.025480655672,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,state_od,full,favourable_month_count,larger_is_more_consistent,5,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_monthly_median,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_monthly_median,xgboost_quantile,0.9,state_od,full,pinball_skill,positive_is_better,0.0265924816691,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/MODEL_COMPARISON_SUMMARY.csv,ec3bf91512465292759bfd5264a34d4a84f7c5b153d106fab9c8de1f5af9fcb0,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.5,both,full,pinball_skill,positive_is_better,0.00338555681427,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.5,seller,full,pinball_skill,positive_is_better,-0.000590484412013,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.5,state_od,full,pinball_skill,positive_is_better,0.000305762731997,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,both,full,coverage_error,closer_to_zero_is_better,-0.0291343111878,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,both,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.870865688812,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,both,full,pinball_skill,positive_is_better,-0.0049864029185,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,seller,full,coverage_error,closer_to_zero_is_better,-0.027121081392,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,seller,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.872878918608,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,seller,full,pinball_skill,positive_is_better,-0.00147458207781,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,state_od,full,coverage_error,closer_to_zero_is_better,-0.0248202473397,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,state_od,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.87517975266,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,state_od,full,pinball_skill,positive_is_better,-0.00414122253007,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.5,both,full,pinball_skill,positive_is_better,-0.000134960218281,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.5,seller,full,pinball_skill,positive_is_better,-9.65721240587e-05,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.5,state_od,full,pinball_skill,positive_is_better,0.000119965337629,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,both,full,coverage_error,closer_to_zero_is_better,-0.0294219154443,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,both,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.870578084556,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,both,full,pinball_skill,positive_is_better,-0.00283622681374,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,seller,full,coverage_error,closer_to_zero_is_better,-0.0320103537532,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,seller,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.867989646247,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,seller,full,pinball_skill,positive_is_better,-0.00495868462372,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,state_od,full,coverage_error,closer_to_zero_is_better,-0.027121081392,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,state_od,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.872878918608,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,state_od,full,pinball_skill,positive_is_better,0.00158808124833,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_SEVERITY_POOLED.csv,db54493ee9448b55f9a31f4a1b70a43a30089dd6e48719299c7f8248273f63a7,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.5,both,full,pinball_skill,positive_is_better,0.00406773067838,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.5,seller,full,pinball_skill,positive_is_better,-0.000806869072197,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.5,state_od,full,pinball_skill,positive_is_better,0.00440339601226,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,both,full,coverage_error,closer_to_zero_is_better,-0.0265458728789,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,both,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.873454127121,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,both,full,pinball_skill,positive_is_better,-0.00526604700358,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,seller,full,coverage_error,closer_to_zero_is_better,-0.0265458728789,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,seller,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.873454127121,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,seller,full,pinball_skill,positive_is_better,-0.00477338951014,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,state_od,full,coverage_error,closer_to_zero_is_better,-0.0251078515962,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,state_od,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.874892148404,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,linear_quantile,0.9,state_od,full,pinball_skill,positive_is_better,-0.00127908510495,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.5,both,full,pinball_skill,positive_is_better,-0.00102690183191,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.5,seller,full,pinball_skill,positive_is_better,-0.00218547148339,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.5,state_od,full,pinball_skill,positive_is_better,-0.00316362243422,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,both,full,coverage_error,closer_to_zero_is_better,-0.0228070175439,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,both,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.877192982456,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,both,full,pinball_skill,positive_is_better,0.0203986042315,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,seller,full,coverage_error,closer_to_zero_is_better,-0.0262582686224,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,seller,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.873741731378,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,seller,full,pinball_skill,positive_is_better,0.0211621464082,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,state_od,full,coverage_error,closer_to_zero_is_better,-0.0242450388266,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,state_od,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.875754961173,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
conditional_positive_lateness__later_pooled,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,later_pooled,xgboost_quantile,0.9,state_od,full,pinball_skill,positive_is_better,0.0317857349886,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"Side-by-side interpretive robustness only; do not subtract, rank, or select estimands by gain magnitude."
