profile_code,candidate_id,base_candidate_id,target,target_kind,period,anchor_date,calendar_month,horizon_days,metric,selected_90d_value,all_mature_value,all_mature_minus_90d,favourable_direction,all_mature_favourable,population,n_future_rows
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-27,2018-01,7,cold_start_share_mapping_valid,0.00728476821192,0.00529801324503,-0.00198675496689,lower_is_favourable,True,future_orders,1513
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-27,2018-01,7,future_seen_coverage,0.990746860542,0.99272967614,0.00198281559815,higher_is_favourable,True,future_orders,1513
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-27,2018-01,7,missing_mapping_share,0.00198281559815,0.00198281559815,0,lower_is_favourable,False,future_orders,1513
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-27,2018-01,7,support_ge5_share,0.981456953642,0.990066225166,0.00860927152318,higher_is_favourable,True,future_orders,1513
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-27,2018-01,7,support_median,630,1840,1210,higher_is_favourable,True,future_orders,1513
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-27,2018-01,7,support_p10,58,177,119,higher_is_favourable,True,future_orders,1513
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-27,2018-01,7,support_p90,5657,14105,8448,higher_is_favourable,True,future_orders,1513
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-27,2018-01,7,support_qualified_coverage,0.979510905486,0.988103106411,0.00859220092531,higher_is_favourable,True,future_orders,1513
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-27,2018-01,7,entity_count,269,340,71,higher_is_favourable,True,profile_entities,1513
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-27,2018-01,7,support_ge5_share,0.513011152416,0.617647058824,0.104635906407,higher_is_favourable,True,profile_entities,1513
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-27,2018-01,7,support_median,5,7,2,higher_is_favourable,True,profile_entities,1513
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-27,2018-01,7,support_p10,1,1,0,higher_is_favourable,False,profile_entities,1513
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-27,2018-01,7,support_p90,96,177.8,81.8,higher_is_favourable,True,profile_entities,1513
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-03,2018-02,7,cold_start_share_all_placed,0.00921942224954,0.00430239704978,-0.00491702519975,lower_is_favourable,True,future_orders,1627
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-03,2018-02,7,cold_start_share_mapping_valid,0.00927070457355,0.00432632880099,-0.00494437577256,lower_is_favourable,True,future_orders,1627
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-03,2018-02,7,future_seen_coverage,0.985248924401,0.9901659496,0.00491702519975,higher_is_favourable,True,future_orders,1627
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-03,2018-02,7,missing_mapping_share,0.00553165334972,0.00553165334972,0,lower_is_favourable,False,future_orders,1627
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-03,2018-02,7,support_ge5_share,0.974660074166,0.987639060569,0.012978986403,higher_is_favourable,True,future_orders,1627
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-03,2018-02,7,support_median,638,1880,1242,higher_is_favourable,True,future_orders,1627
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-03,2018-02,7,support_p10,53,158,105,higher_is_favourable,True,future_orders,1627
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-03,2018-02,7,support_p90,5969,14650,8681,higher_is_favourable,True,future_orders,1627
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-03,2018-02,7,support_qualified_coverage,0.969268592502,0.982175783651,0.0129071911494,higher_is_favourable,True,future_orders,1627
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-03,2018-02,7,entity_count,274,346,72,higher_is_favourable,True,profile_entities,1627
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-03,2018-02,7,support_ge5_share,0.518248175182,0.624277456647,0.106029281465,higher_is_favourable,True,profile_entities,1627
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-03,2018-02,7,support_median,5,7,2,higher_is_favourable,True,profile_entities,1627
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-03,2018-02,7,support_p10,1,1,0,higher_is_favourable,False,profile_entities,1627
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-03,2018-02,7,support_p90,98.5,179.5,81,higher_is_favourable,True,profile_entities,1627
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-10,2018-02,7,cold_start_share_all_placed,0.00378548895899,0.00252365930599,-0.001261829653,lower_is_favourable,True,future_orders,1585
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-10,2018-02,7,cold_start_share_mapping_valid,0.00382165605096,0.00254777070064,-0.00127388535032,lower_is_favourable,True,future_orders,1585
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-10,2018-02,7,future_seen_coverage,0.986750788644,0.988012618297,0.001261829653,higher_is_favourable,True,future_orders,1585
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-10,2018-02,7,missing_mapping_share,0.00946372239748,0.00946372239748,0,lower_is_favourable,False,future_orders,1585
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-10,2018-02,7,support_ge5_share,0.991719745223,0.995541401274,0.00382165605096,higher_is_favourable,True,future_orders,1585
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-10,2018-02,7,support_median,632,1629,997,higher_is_favourable,True,future_orders,1585
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-10,2018-02,7,support_p10,60,166,106,higher_is_favourable,True,future_orders,1585
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-10,2018-02,7,support_p90,6157,15112,8955,higher_is_favourable,True,future_orders,1585
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-10,2018-02,7,support_qualified_coverage,0.982334384858,0.986119873817,0.00378548895899,higher_is_favourable,True,future_orders,1585
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-10,2018-02,7,entity_count,270,347,77,higher_is_favourable,True,profile_entities,1585
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-10,2018-02,7,support_ge5_share,0.540740740741,0.625360230548,0.0846194898068,higher_is_favourable,True,profile_entities,1585
