profile_code,candidate_id,base_candidate_id,target,target_kind,period,anchor_date,calendar_month,horizon_days,future_rows_90d,future_rows_all_mature,matched_order_rows,unmatched_90d_rows,unmatched_all_mature_rows,entity_mapping_mismatch_rows,target_observed_mismatch_rows,target_value_mismatch_rows,raw_target_value_mismatch_rows,label_available_at_mismatch_rows,valid_future_outcome_id_symmetric_difference,mapping_status_changed_rows_expected_sensitivity,exact_future_evidence_match,unmatched_reason,common_support_ge5_orders,common_support_ge5_order_id_match,persisted_90d_metrics_compared,persisted_90d_max_absolute_difference,persisted_90d_reproduction_pass
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-09-30,2017-09,30,4431,4431,4431,0,0,0,0,0,0,0,0,18,True,exact_match,4128,True,13,5.69766456238e-13,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-10-07,2017-10,7,1064,1064,1064,0,0,0,0,0,0,0,0,2,True,exact_match,988,True,13,1.89026572173e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-10-07,2017-10,30,4368,4368,4368,0,0,0,0,0,0,0,0,17,True,exact_match,4055,True,13,2.99027469453e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-10-14,2017-10,7,1113,1113,1113,0,0,0,0,0,0,0,0,5,True,exact_match,1045,True,13,3.96849220152e-13,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-10-14,2017-10,30,4521,4521,4521,0,0,0,0,0,0,0,0,17,True,exact_match,4223,True,13,1.48236978248e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-10-21,2017-10,7,1029,1029,1029,0,0,0,0,0,0,0,0,4,True,exact_match,960,True,13,3.2551739082e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-10-21,2017-10,30,4721,4721,4721,0,0,0,0,0,0,0,0,16,True,exact_match,4401,True,13,1.15431275649e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-10-28,2017-10,7,907,907,907,0,0,0,0,0,0,0,0,3,True,exact_match,841,True,13,3.04822833641e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-10-28,2017-10,30,6700,6700,6700,0,0,0,0,0,0,0,0,15,True,exact_match,6300,True,13,1.58162372088e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-11-04,2017-11,7,1139,1139,1139,0,0,0,0,0,0,0,0,1,True,exact_match,1071,True,13,9.84323733633e-13,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-11-04,2017-11,30,7891,7891,7891,0,0,0,0,0,0,0,0,15,True,exact_match,7478,True,13,4.51638726418e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-11-11,2017-11,7,1339,1339,1339,0,0,0,0,0,0,0,0,2,True,exact_match,1255,True,13,3.89510645959e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-11-11,2017-11,30,8444,8444,8444,0,0,0,0,0,0,0,0,15,True,exact_match,8015,True,13,3.8413716652e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-11-18,2017-11,7,2425,2425,2425,0,0,0,0,0,0,0,0,3,True,exact_match,2297,True,13,1.60249591374e-12,True
